0,0,0
0.0333,-0.057281,-0.006866866867
0.0666,-0.0581385,0.05035702369
0.0999,-0.055223,0.1416291291
0.1332,-0.048363,0.210726977
0.1665,-0.039788,0.2068643644
0.1998,-0.035672,0.272957958
0.2331,-0.023324,0.4296083584
0.2664,-0.005145,0.481539039
0.2997,0.0097755,0.4493506006
0.333,0.024353,0.4235998499
0.3663,0.0382445,0.3828278278
0.3996,0.0502495,0.3133008008
0.4329,0.0591675,0.2339026527
0.4662,0.065856,0.1510710711
0.4995,0.069286,0.05965590591
0.5328,0.0701435,-0.04635135135
0.5661,0.065856,-0.1240327828
0.5994,0.061054,-0.1596546547
0.6327,0.0560805,-0.239481982
0.666,0.0454475,-0.3420558058
0.6993,0.032585,-0.399994995
0.7326,0.0183505,-0.4175913413
0.7659,0.0046305,-0.416732983
0.7992,-0.009604,-0.3957032032
0.8325,-0.0221235,-0.3484934935
0.8658,-0.0327565,-0.2974211712
0.8991,-0.0420175,-0.2399111612
0.9324,-0.0488775,-0.1708133133
0.9657,-0.053508,-0.09227352352
0.999,-0.0550515,-0.009441941942
1.0323,-0.054194,0.07896896897
1.0656,-0.0499065,0.1695257758
1.0989,-0.042532,0.2411986987
1.1322,-0.033957,0.3077214715
1.1655,-0.021609,0.3467767768
1.1988,-0.010633,0.3609396897
1.2321,0.002744,0.3587937938
1.2654,0.0128625,0.3768193193
1.2987,0.027783,0.3914114114
1.332,0.039788,0.3557895395
1.3653,0.05145,0.2999962462
1.3986,0.060368,0.2085810811
1.4319,0.0653415,0.1094406907
1.4652,0.067571,0.01673798799
1.4985,0.0663705,-0.06781031031
1.5318,0.0629405,-0.1446333834
1.5651,0.0567665,-0.2184522022
1.5984,0.0481915,-0.2793956456
1.6317,0.038073,-0.330467968
1.665,0.026068,-0.3720983483
1.6983,0.0132055,-0.4025700701
1.7316,-0.001029,-0.4098661161
1.7649,-0.014406,-0.3896946947
1.7982,-0.0272685,-0.342484985
1.8315,-0.0375585,-0.2703828829
1.8648,-0.045276,-0.1905555556
1.8981,-0.050421,-0.1193118118
1.9314,-0.0519645,-0.09570695696
1.9647,-0.0584815,0.01716716717
1.998,-0.0512785,0.1570795796
2.0313,-0.046305,0.2111561562
2.0646,-0.0379015,0.2742454955
2.0979,-0.0276115,0.3248886386
2.1312,-0.016464,0.3738150651
2.1645,-0.0022295,0.387977978
2.1978,0.009947,0.3669481982
2.2311,0.0217805,0.3579354354
2.2644,0.0341285,0.3270345345
2.2977,0.0440755,0.2695245245
2.331,0.05145,0.2334734735
2.3643,0.0601965,0.1639464464
2.3976,0.0629405,0.06051426426
2.4309,0.0636265,-0.01759634635
2.4642,0.0619115,-0.09656531532
2.4975,0.057281,-0.1793968969
2.5308,0.049735,-0.2472072072
2.5641,0.0406455,-0.2991378879
2.5974,0.0296695,-0.3381931932
2.6307,0.0180075,-0.3660898398
2.664,0.005145,-0.3806819319
2.6973,-0.007546,-0.3772484985
2.7306,-0.020237,-0.3467767768
2.7639,-0.031213,-0.2815415415
2.7972,-0.038759,-0.2210272773
2.8305,-0.045962,-0.160513013
2.8638,-0.0495635,-0.09656531532
2.8971,-0.052136,-0.03862612613
2.9304,-0.0526505,0.04849724725
2.9637,-0.049049,0.1549336837
2.997,-0.042532,0.2643743744
3.0303,-0.0306985,0.3197384885
3.0636,-0.0204085,0.3218843844
3.0969,-0.0097755,0.3433433433
3.1302,0.002401,0.3690940941
3.1635,0.0152635,0.3630855856
3.1968,0.0269255,0.3356181181
3.2301,0.0372155,0.3167342342
3.2634,0.048706,0.2592242242
3.2967,0.0547085,0.1751051051
3.33,0.0605395,0.0824024024
3.3633,0.0598535,0.01373373373
3.3966,0.061054,-0.03905530531
3.4299,0.0581385,-0.131758008
3.4632,0.051793,-0.2068643644
3.4965,0.044247,-0.2673786286
3.5298,0.033957,-0.318450951
3.5631,0.022638,-0.342484985
3.5964,0.010976,-0.349781031
3.6297,-0.000686,-0.3506393894
3.663,-0.0125195,-0.3390515516
3.6963,-0.0234955,-0.3102965465
3.7296,-0.033271,-0.2660910911
3.7629,-0.0416745,-0.1948473473
3.7962,-0.0461335,-0.1287537538
3.8295,-0.0499065,-0.07553553554
3.8628,-0.051793,0.01373373373
3.8961,-0.0492205,0.1171659159
3.9294,-0.0433895,0.1759634635
3.9627,-0.036701,0.1935598098
3.996,-0.031556,0.2720995996
4.0293,-0.019208,0.3819694695
4.0626,-0.0046305,0.404715966
4.0959,0.008232,0.3815402903
4.1292,0.0204085,0.3695232733
4.1625,0.0330995,0.3347597598
4.1958,0.043561,0.2484947447
4.2291,0.049392,0.1781093594
4.2624,0.054537,0.1545045045
4.2957,0.060368,0.09098598599
4.329,0.061397,-0.02446321321
4.3623,0.05831,-0.1201701702
4.3956,0.0529935,-0.1789677177
